1.72348,0.977713,0.979639,1.83781,0.0379481,0.546841,1.29776,1.64648,2.28901,0.304703,0.85747,1.48594,1.62059,1.27822,1.45748,1.254,1.97521,1.36231,2.48289,0.134226,0.575467,1.63922,1.20323,2.38788,1.54865,0.53975,1.56036,0.698273,1.68811,1.98551,0.999819,0.72765,0.564931,1.96339,2.32831,0.611754,0.227118,1.02269,2.28686,2.40026,1.2629,0.601227,1.38621,0.421543,2.34538,0.173346,1.67555,1.6078,1.8625,1.62839,1.64527,2.28146,0.809035,0.435801,2.28409,2.08708,0.953215,1.24523,0.275217,0.175427,0.565801,1.27504,0.926199,1.37079,0.63012,0.925349,1.96053,0.968617,1.88603,1.46266,0.850949,0.667935,2.18256,2.23715,1.08948,1.81515,0.0808405,0.265025,0.795178,1.90972,2.00738,0.0682249,1.45589,0.236302,0.352891,1.12565,0.176978,1.40403,2.31793,0.452195,1.57946,0.383727,1.72723,2.48254,1.52333,0.0666723,0.713916,0.774694,0.815474,0.0529915,2.28183,1.68654,0.491099,1.95131,1.74162,1.91064,1.21497,1.64271,2.03366,2.23359,0.973141,1.54104,2.30181,0.0414365,1.93001,0.218531,1.27907,2.10699,1.62256,1.097,0.0591839,0.702022,1.47723,1.75175,0.481996,0.355556,2.08947,1.40431,1.27875,0.370448,1.65423,1.18895,2.26989,2.00223,0.467404,1.37078,1.35749,1.89778,0.436008,0.738274,1.676,1.3937,2.4322,1.43318,1.54511,1.86221,1.65171,0.32418,1.45126,0.967139,1.42118,1.52838,1.47629,0.401905,0.600088,2.25963,0.905965,0.167881,1.05932,2.18472,0.538329,2.46902,0.582008,0.136091,2.2628,1.13777,1.82704,0.910047,0.76132,2.15184,1.97182,2.49123,1.15551,1.73871,1.25496,0.139151,1.10092,0.477571,0.367782,0.0947247,1.25184,1.94598,1.62323,0.180007,2.42005,2.32009,2.38898,0.753849,0.0365235,1.02321,0.23856,0.609705,0.917325,1.21496,0.896589,0.4752,0.0784976,0.0179006,1.32876,0.736854
1.83334,1.44572,0.933049,1.68927,0.0531286,0.442457,1.128,1.38765,2.10721,0.308294,0.511154,1.68311,1.62777,1.40349,1.40499,1.29551,2.25544,1.34067,0.149403,0.269097,0.160272,1.56321,1.28728,0.0184277,1.48146,0.397128,1.9301,0.431751,1.82753,1.64765,0.885249,0.252145,0.446622,1.48633,2.2994,0.147927,0.353579,1.35149,0.156908,2.47276,1.47754,0.338066,1.10638,0.396971,2.03437,0.146516,2.02852,1.57776,2.17136,1.55454,1.54771,2.47477,0.69389,0.315403,2.42157,2.42011,0.558352,1.34034,0.342921,0.154926,0.43313,1.19496,1.26628,1.47468,0.182583,1.14792,0.0796682,1.29957,1.88603,1.46266,0.428328,0.296224,2.09327,0.0590941,1.00582,1.52134,0.187313,0.205913,0.693376,1.74661,1.82888,2.46588,1.28164,0.186898,0.30167,1.33065,0.213232,1.51553,0.0230112,0.245608,1.72273,0.0313116,1.84806,0.208411,1.50254,0.165487,1.26059,0.20805,0.773044,0.0645074,2.00402,1.4075,0.33512,1.65095,1.46949,1.56337,1.18397,1.57602,2.23388,2.42625,0.89229,1.38661,2.30828,0.311292,1.84131,0.195212,0.69177,1.49913,1.80495,1.22589,0.704337,0.399917,1.70891,1.54059,0.603047,0.170501,2.10014,1.37324,1.27875,0.370448,1.40704,1.33001,2.3162,1.4984,0.476293,1.48262,1.62056,1.73334,0.450474,0.315465,2.04961,1.19868,2.4639,1.54634,1.48536,1.55069,1.70594,0.376334,1.61087,1.20871,1.61531,1.37689,1.67404,0.215375,0.282177,2.46415,0.914762,0.267853,0.813203,1.60667,0.496821,2.45722,0.582008,0.136091,2.36753,1.2097,1.80397,1.26983,0.646526,1.50676,2.31241,0.112082,1.16326,1.75867,1.07507,0.0748526,1.06814,0.240577,0.367738,0.118244,1.36225,1.72351,1.49682,0.145679,2.48517,0.114728,2.4487,1.36635,0.14747,1.37693,0.289874,0.407645,0.752967,1.35588,0.912796,0.462059,0.042093,0.0627114,1.31157,0.492155
1.83334,1.44572,1.02265,1.52515,0.0101266,0.327629,1.1135,1.34467,2.10721,0.308294,0.516335,1.64231,1.62777,1.40349,1.38871,1.32314,2.27978,1.31791,0.161374,0.235572,0.160272,1.56321,1.31602,0.00622842,1.50554,0.397822,1.87584,0.406645,1.81784,1.64319,0.747378,0.277875,0.446622,1.48633,2.2994,0.147927,0.353579,1.35149,0.216453,0.030278,1.47754,0.338066,1.10638,0.396971,2.03437,0.146516,1.9846,1.58346,2.17136,1.55454,1.54771,2.47477,0.709828,0.292054,2.42157,2.42011,0.5799,1.31639,0.342921,0.154926,0.525458,1.26489,1.26628,1.47468,0.240468,1.16071,0.136543,1.33778,1.83962,1.44425,0.428328,0.296224,2.09327,0.0590941,1.00582,1.52134,0.184347,0.227688,0.678117,1.70778,1.84667,2.49234,1.28164,0.186898,0.339518,1.33491,0.231652,1.5152,2.44885,0.262918,1.67754,0.114481,1.84806,0.208411,1.50254,0.165487,1.26892,0.166719,0.837018,0.0996825,2.06049,1.41971,0.339051,1.65217,1.48261,1.51353,1.2542,1.48128,2.22947,2.43678,0.89229,1.38661,2.24087,0.293988,1.8681,0.224177,0.69177,1.49913,1.80495,1.22589,0.561288,0.448056,1.68956,1.56493,0.617591,0.114983,2.10014,1.37324,1.27875,0.370448,1.41372,1.33574,2.3162,1.4984,0.449836,1.48855,1.58576,1.69407,0.484563,0.280812,2.01247,1.22069,2.47981,1.56699,1.48153,1.53123,1.68856,0.382223,1.58514,1.18731,1.61531,1.37689,1.67404,0.215375,0.282177,2.46415,0.914762,0.267853,0.813203,1.60667,0.496821,2.45722,0.587489,0.113113,2.45956,1.19056,1.80397,1.26983,0.646278,1.5062,2.31241,0.112082,1.18897,1.64138,1.07507,0.0748526,1.06814,0.240577,0.367738,0.118244,1.38727,1.65849,1.48479,0.155173,0.0299602,0.0747495,2.4487,1.36635,0.0972504,1.35409,0.289874,0.407645,0.752967,1.35588,0.917953,0.431075,0.042093,0.0627114,1.29245,0.368472
1.83334,1.44572,1.01265,1.53736,0.0314558,0.380083,1.1135,1.34467,2.08858,0.304624,0.516335,1.64231,1.62777,1.40349,1.38871,1.32314,2.27978,1.31791,0.18007,0.252117,0.22538,1.51415,1.31602,0.00622842,1.50554,0.397822,1.91341,0.402801,1.81784,1.64319,0.742949,0.282639,0.446622,1.48633,2.2994,0.147927,0.353579,1.35149,0.216453,0.030278,1.47754,0.338066,1.10638,0.396971,2.06378,0.130711,1.9846,1.58346,2.17711,1.57259,1.54771,2.47477,0.724963,0.276771,0.00926828,2.4307,0.5799,1.31639,0.355934,0.139333,0.535612,1.28184,1.26628,1.47468,0.240468,1.16071,0.136543,1.33778,1.83962,1.44425,0.428328,0.296224,2.06075,0.0692987,1.01996,1.53012,0.184347,0.227688,0.678117,1.70778,1.84667,2.49234,1.28025,0.182997,0.339518,1.33491,0.214258,1.51425,2.44885,0.262918,1.67948,0.0967972,1.84806,0.208411,1.50254,0.165487,1.26892,0.166719,0.837018,0.0996825,2.03824,1.40024,0.339051,1.65217,1.48261,1.51353,1.2542,1.48128,2.22846,2.4406,0.89229,1.38661,2.26125,0.361129,1.85839,0.188651,0.660789,1.5068,1.80227,1.24986,0.584481,0.405098,1.68956,1.56493,0.617591,0.114983,2.06266,1.40494,1.27875,0.370448,1.41372,1.33574,2.3162,1.4984,0.441959,1.48868,1.58576,1.69407,0.484563,0.280812,2.01247,1.22069,0.0502217,1.53989,1.48153,1.53123,1.68856,0.382223,1.56905,1.2087,1.61531,1.37689,1.67404,0.215375,0.282177,2.46415,0.931256,0.247609,0.820683,1.61367,0.496821,2.45722,0.587489,0.113113,2.46817,1.20647,1.80397,1.26983,0.646278,1.5062,2.31241,0.112082,1.17662,1.66725,1.07507,0.0748526,1.06814,0.240577,0.38778,0.118942,1.38727,1.65849,1.48479,0.155173,0.0201509,0.083981,2.4487,1.36635,0.13994,1.3228,0.289874,0.407645,0.752967,1.35588,0.908629,0.428681,0.0410137,0.115662,1.29356,0.365919
1.83334,1.44572,0.850497,1.54839,0.0314558,0.380083,1.1135,1.34467,2.08858,0.304624,0.516335,1.64231,1.62777,1.40349,1.38871,1.32314,2.27978,1.31791,0.18007,0.252117,0.225142,1.53041,1.31795,2.49697,1.50554,0.397822,1.90943,0.394763,1.81784,1.64319,0.742949,0.282639,0.446622,1.48633,2.2715,0.157902,0.353579,1.35149,0.216453,0.030278,1.47754,0.338066,1.10638,0.396971,2.06378,0.130711,1.9846,1.58346,2.17711,1.57259,1.54771,2.47477,0.724963,0.276771,0.017223,2.41834,0.577487,1.32856,0.355934,0.139333,0.535612,1.28184,1.26628,1.47468,0.240468,1.16071,0.136543,1.33778,1.83962,1.44425,0.428328,0.296224,2.06075,0.0692987,1.04011,1.52245,0.184347,0.227688,0.678117,1.70778,1.84667,2.49234,1.28025,0.182997,0.339518,1.33491,0.214258,1.51425,2.44885,0.262918,1.67948,0.0967972,1.86964,0.222622,1.50254,0.165487,1.26892,0.166719,0.837018,0.0996825,2.061,1.39562,0.339051,1.65217,1.48261,1.51353,1.24722,1.48427,2.22846,2.4406,0.92272,1.37119,2.28286,0.322912,1.85839,0.188651,0.660789,1.5068,1.80227,1.24986,0.584481,0.405098,1.68956,1.56493,0.617591,0.114983,2.0742,1.40493,1.27875,0.370448,1.41372,1.33574,2.37631,1.50473,0.441959,1.48868,1.58576,1.69407,0.484563,0.280812,2.01247,1.22069,0.030968,1.56411,1.48153,1.53123,1.68856,0.382223,1.56905,1.2087,1.62145,1.39371,1.67404,0.215375,0.282177,2.46415,0.931256,0.247609,0.871504,1.62887,0.496821,2.45722,0.587489,0.113113,2.48964,1.21676,1.78269,1.26672,0.646278,1.5062,2.31241,0.112082,1.18421,1.66579,1.07507,0.0748526,1.0972,0.244295,0.38778,0.118942,1.37952,1.67415,1.48479,0.155173,0.0324944,0.112455,2.4487,1.36635,0.149613,1.34628,0.289874,0.407645,0.752967,1.35588,0.908629,0.428681,0.0410137,0.115662,1.29356,0.365919
1.83334,1.44572,0.850497,1.54839,0.0314558,0.380083,1.1135,1.34467,2.08858,0.304624,0.516335,1.64231,1.62777,1.40349,1.38871,1.32314,2.27978,1.31791,0.195225,0.260396,0.225142,1.53041,1.3447,0.0119863,1.50554,0.397822,1.90943,0.394763,1.81784,1.64319,0.742949,0.282639,0.446622,1.48633,2.27626,0.150161,0.353579,1.35149,0.216453,0.030278,1.47754,0.338066,1.10051,0.425739,2.06378,0.130711,1.9846,1.58346,2.17386,1.58948,1.54771,2.47477,0.724963,0.276771,0.0259482,2.43834,0.577487,1.32856,0.355934,0.139333,0.535612,1.28184,1.26628,1.47468,0.268979,1.17218,0.117612,1.37665,1.83962,1.44425,0.428328,0.296224,2.06075,0.0692987,1.04011,1.52245,0.184347,0.227688,0.678117,1.70778,1.84667,2.49234,1.2866,0.172809,0.339518,1.33491,0.214258,1.51425,2.44885,0.262918,1.67948,0.0967972,1.86964,0.222622,1.50254,0.165487,1.26892,0.166719,0.837018,0.0996825,2.05949,1.40129,0.342406,1.66566,1.48261,1.51353,1.25923,1.48751,2.27656,2.45176,0.92272,1.37119,2.26932,0.324512,1.85562,0.189622,0.660789,1.5068,1.80227,1.24986,0.596611,0.441654,1.6854,1.55767,0.617591,0.114983,2.0742,1.40493,1.27875,0.370448,1.41372,1.33574,2.32293,1.5144,0.42506,1.49549,1.58576,1.69407,0.484563,0.280812,2.01247,1.22069,0.030968,1.56411,1.48153,1.53123,1.69985,0.376124,1.56905,1.2087,1.62145,1.39371,1.66571,0.249589,0.237222,2.48623,0.931256,0.247609,0.973267,1.69517,0.496821,2.45722,0.587489,0.113113,2.48964,1.21676,1.78269,1.26672,0.646278,1.5062,2.31241,0.112082,1.18421,1.66579,1.06873,0.0797993,1.0972,0.244295,0.38778,0.118942,1.37952,1.67415,1.48479,0.155173,0.0324944,0.112455,2.42818,1.40336,0.149613,1.34628,0.289874,0.407645,0.752967,1.35588,0.908629,0.428681,0.0410137,0.115662,1.29356,0.365919
1.83334,1.44572,0.850497,1.54839,0.0472913,0.380753,1.1135,1.34467,2.08567,0.303665,0.516335,1.64231,1.62777,1.40349,1.38871,1.32314,2.27978,1.31791,0.202611,0.260244,0.231726,1.52652,1.3447,0.0119863,1.50554,0.397822,1.90943,0.394763,1.81784,1.64319,0.742949,0.282639,0.446622,1.48633,2.27626,0.150161,0.353579,1.35149,0.216453,0.030278,1.47754,0.338066,1.09547,0.415782,2.06378,0.130711,1.9846,1.58346,2.17386,1.58948,1.54771,2.47477,0.724963,0.276771,0.0149493,2.43138,0.577487,1.32856,0.355934,0.139333,0.535612,1.28184,1.26628,1.47468,0.268979,1.17218,0.117612,1.37665,1.83962,1.44425,0.428328,0.296224,2.06075,0.0692987,1.04011,1.52245,0.184347,0.227688,0.686935,1.70016,1.8306,2.49745,1.2866,0.172809,0.339518,1.33491,0.214258,1.51425,2.43983,0.269193,1.68556,0.0896022,1.8442,0.199571,1.50254,0.165487,1.26892,0.166719,0.837018,0.0996825,2.05949,1.40129,0.328035,1.67921,1.48261,1.51353,1.25923,1.48751,2.27656,2.45176,0.92272,1.37119,2.26932,0.324512,1.85562,0.189622,0.643039,1.48758,1.80227,1.24986,0.596837,0.435485,1.6854,1.55767,0.617591,0.114983,2.0742,1.40493,1.27875,0.370448,1.41372,1.33574,2.32496,1.52488,0.42506,1.49549,1.59071,1.68406,0.484563,0.280812,2.01247,1.22069,0.030968,1.56411,1.48153,1.53123,1.6747,0.335382,1.56905,1.2087,1.62145,1.39371,1.66339,0.252949,0.237222,2.48623,0.931256,0.247609,0.849281,1.58772,0.449071,2.43106,0.587489,0.113113,2.48964,1.21676,1.78269,1.26672,0.646278,1.5062,2.34005,0.132105,1.18421,1.66579,1.06873,0.0797993,1.0972,0.244295,0.38778,0.118942,1.37952,1.67415,1.48479,0.155173,0.0324944,0.112455,2.42818,1.40336,0.149613,1.34628,0.289874,0.407645,0.754023,1.34503,0.908629,0.428681,0.0410137,0.115662,1.29356,0.365919
1.83334,1.44572,0.837792,1.54451,0.0472913,0.380753,1.1135,1.34467,2.08567,0.303665,0.516335,1.64231,1.62777,1.40349,1.38871,1.32314,2.27978,1.31791,0.200576,0.241861,0.231726,1.52652,1.3447,0.0119863,1.50554,0.397822,1.90022,0.395979,1.81784,1.64319,0.742949,0.282639,0.446622,1.48633,2.27626,0.150161,0.338977,1.35401,0.216453,0.030278,1.47754,0.338066,1.09547,0.415782,2.06378,0.130711,1.9846,1.58346,2.17386,1.58948,1.54771,2.47477,0.724963,0.276771,0.0149493,2.43138,0.577487,1.32856,0.355934,0.139333,0.535612,1.28184,1.26747,1.47652,0.271793,1.17469,0.117612,1.37665,1.83962,1.44425,0.428328,0.296224,2.06075,0.0692987,1.04817,1.53822,0.184347,0.227688,0.686935,1.70016,1.8306,2.49745,1.2866,0.172809,0.339518,1.33491,0.214258,1.51425,2.43983,0.269193,1.68556,0.0896022,1.8442,0.199571,1.50254,0.165487,1.26892,0.166719,0.837018,0.0996825,2.05949,1.40129,0.328035,1.67921,1.48261,1.51353,1.25923,1.48751,2.28688,2.45534,0.92272,1.37119,2.26932,0.324512,1.86809,0.18842,0.643039,1.48758,1.80227,1.24986,0.596837,0.435485,1.6854,1.55767,0.589475,0.0984125,2.0742,1.40493,1.27875,0.370448,1.41372,1.33574,2.32496,1.52488,0.42506,1.49549,1.59071,1.68406,0.484563,0.280812,2.01247,1.22069,0.030968,1.56411,1.48153,1.53123,1.69068,0.314558,1.56905,1.2087,1.62145,1.39371,1.66339,0.252949,0.237222,2.48623,0.931256,0.247609,0.85515,1.58154,0.449071,2.43106,0.587489,0.113113,2.48964,1.21676,1.77939,1.2649,0.646278,1.5062,2.3212,0.147469,1.18421,1.66579,1.06873,0.0797993,1.0972,0.244295,0.38778,0.118942,1.37952,1.67415,1.48479,0.155173,0.0324944,0.112455,2.42818,1.40336,0.115788,1.34782,0.289874,0.407645,0.754023,1.34503,0.87168,0.428602,0.0410137,0.115662,1.29947,0.35423
1.83334,1.44572,0.837792,1.54451,0.0658201,0.376609,1.1135,1.34467,2.08567,0.303665,0.516335,1.64231,1.62777,1.40349,1.38871,1.32314,2.25663,1.33956,0.200576,0.241861,0.231726,1.52652,1.3447,0.0119863,1.50554,0.397822,1.88923,0.367352,1.81784,1.64319,0.742949,0.282639,0.446622,1.48633,2.28995,0.141028,0.337512,1.35105,0.216453,0.030278,1.47754,0.338066,1.09547,0.415782,2.06378,0.130711,1.9846,1.58346,2.17386,1.58948,1.54771,2.47477,0.724963,0.276771,0.0149493,2.43138,0.574617,1.30666,0.355934,0.139333,0.535612,1.28184,1.26747,1.47652,0.227246,1.17958,0.117612,1.37665,1.83962,1.44425,0.428328,0.296224,2.06075,0.0692987,1.04817,1.53822,0.213539,0.235055,0.686066,1.6717,1.8306,2.49745,1.2866,0.172809,0.339518,1.33491,0.225863,1.54379,2.43983,0.269193,1.68556,0.0896022,1.8442,0.199571,1.50254,0.165487,1.26892,0.166719,0.837018,0.0996825,2.01901,1.3977,0.328035,1.67921,1.48261,1.51353,1.25923,1.48751,2.28688,2.45534,0.92272,1.37119,2.26932,0.324512,1.86809,0.18842,0.643039,1.48758,1.80227,1.24986,0.596837,0.435485,1.6854,1.55767,0.610895,0.102522,2.0742,1.40493,1.27875,0.370448,1.41372,1.33574,2.32496,1.52488,0.42506,1.49549,1.59071,1.68406,0.487938,0.284943,2.01247,1.22069,0.030968,1.56411,1.48153,1.53123,1.69068,0.314558,1.56905,1.2087,1.62145,1.39371,1.66339,0.252949,0.237222,2.48623,0.93814,0.245946,0.85515,1.58154,0.440106,2.45381,0.587489,0.113113,2.48964,1.21676,1.77939,1.2649,0.632362,1.49674,2.3212,0.147469,1.18421,1.66579,1.06873,0.0797993,1.0972,0.244295,0.383406,0.138632,1.37952,1.67415,1.48479,0.155173,0.0324944,0.112455,2.42818,1.40336,0.115788,1.34782,0.289874,0.407645,0.756443,1.3445,0.87168,0.428602,0.0410137,0.115662,1.29947,0.35423
1.83334,1.44572,0.837792,1.54451,0.0658201,0.376609,1.1135,1.34467,2.08567,0.303665,0.516335,1.64231,1.62777,1.40349,1.38871,1.32314,2.25663,1.33956,0.191673,0.240995,0.231726,1.52652,1.35343,2.49729,1.50554,0.397822,1.87939,0.369203,1.81784,1.64319,0.73348,0.275593,0.446622,1.48633,2.28995,0.141028,0.337512,1.35105,0.216453,0.030278,1.47754,0.338066,1.09547,0.415782,2.06378,0.130711,1.9846,1.58346,2.15119,1.57234,1.54771,2.47477,0.724963,0.276771,0.0149493,2.43138,0.574617,1.30666,0.355934,0.139333,0.535612,1.28184,1.26747,1.47652,0.227246,1.17958,0.117612,1.37665,1.83962,1.44425,0.428328,0.296224,2.06075,0.0692987,1.04817,1.53822,0.213539,0.235055,0.686066,1.6717,1.8306,2.49745,1.28625,0.157794,0.339518,1.33491,0.225863,1.54379,2.43983,0.269193,1.68556,0.0896022,1.8442,0.199571,1.50254,0.165487,1.26892,0.166719,0.837018,0.0996825,2.05157,1.39815,0.328035,1.67921,1.48261,1.51353,1.25923,1.48751,2.28688,2.45534,0.92272,1.37119,2.26932,0.324512,1.86809,0.18842,0.643039,1.48758,1.80227,1.24986,0.587076,0.423637,1.6854,1.55767,0.610895,0.102522,2.0742,1.40493,1.27875,0.370448,1.41372,1.33574,2.32496,1.52488,0.42506,1.49549,1.59071,1.68406,0.487938,0.284943,2.01247,1.22069,0.030968,1.56411,1.48153,1.53123,1.69068,0.314558,1.56905,1.2087,1.62145,1.39371,1.65607,0.259263,0.237222,2.48623,0.93814,0.245946,0.865469,1.55972,0.440106,2.45381,0.587489,0.113113,2.48964,1.21676,1.77939,1.2649,0.632931,1.49184,2.3212,0.147469,1.18421,1.66579,1.06873,0.0797993,1.0972,0.244295,0.383406,0.138632,1.37952,1.67415,1.48479,0.155173,0.0324944,0.112455,2.42818,1.40336,0.115788,1.34782,0.289874,0.407645,0.756443,1.3445,0.87168,0.428602,0.0410137,0.115662,1.29947,0.35423
