2.00444,1.2148,0.686395,0.226651,0.1825,1.5648,1.67667,1.54302,1.27525,0.822494,0.854302,1.78184,1.5996,1.2089,1.67146,1.16116,0.904345,0.215459,1.03748,2.02877,0.194698,0.764292,0.106552,0.615973,1.80595,1.9557,1.90481,0.23373,0.20636,1.815,0.225341,0.202711,1.10698,0.911736,0.341751,1.33324,0.657633,1.87655,0.791256,1.48368,1.30349,2.03451,1.13895,0.620907,0.927606,0.76314,0.12728,1.80778,0.86707,1.24505,1.80406,1.304,2.04003,1.91061,1.76602,1.67729,1.54682,1.78355,2.04092,1.78633,1.67573,0.225015,1.98904,0.741471,1.13675,0.37716,2.03095,1.57205,0.441955,0.780965,1.01449,1.5045,0.572796,0.0200825,0.0841709,1.42727,0.875332,0.0449718,1.20256,1.77985,1.22248,1.13227,1.04262,1.04204,0.834745,0.921352,0.807979,0.340322,0.663661,0.807654,0.0854104,0.298153,1.03267,0.0332093,1.07577,1.94256,0.410369,1.02933,1.70022,0.852324
1.84226,0.76965,0.866753,1.68108,0.129934,1.44473,2.03566,1.31943,1.20775,0.74419,0.921761,1.44905,1.88693,0.968727,1.90014,1.17241,1.01431,0.19719,1.00816,2.03572,0.114893,0.857707,0.131682,0.484401,2.03435,1.97148,1.91353,0.248807,0.169752,1.9754,1.96433,0.46312,1.04685,0.893136,0.0148294,1.00481,0.836644,1.88015,1.08347,0.889615,1.16393,0.0280615,1.13895,0.620907,0.961955,0.728242,0.146321,1.70959,1.00903,1.26147,1.87437,1.44832,0.0349739,0.102372,1.88958,1.68598,1.89052,1.89188,2.04092,1.78633,1.86419,0.0603828,2.03121,0.834893,1.06445,0.419427,2.03095,1.57205,0.776084,0.670448,1.14286,1.45813,0.94768,1.65255,0.11687,1.15517,0.839861,0.0754925,1.10381,1.70128,1.17543,1.10635,0.949025,1.08081,0.852944,0.897215,0.888005,0.430531,0.982005,0.665358,0.0486258,0.312078,1.17563,1.86595,0.991871,1.84997,0.191646,0.70313,1.9926,0.650416
1.86012,0.733468,0.866753,1.68108,0.129934,1.44473,2.03566,1.31943,1.20775,0.74419,0.950493,1.46691,1.88693,0.968727,1.91155,1.17099,1.01431,0.19719,1.00014,2.02432,0.158541,0.87905,0.0821044,0.515519,2.03435,1.97148,1.91353,0.248807,0.169752,1.9754,1.96433,0.46312,1.04685,0.893136,0.0364885,1.01487,0.836644,1.88015,1.08347,0.889615,1.16393,0.0280615,1.17974,0.564466,1.01076,0.705639,0.146321,1.70959,1.00903,1.26147,1.87437,1.44832,0.0349739,0.102372,1.88958,1.68598,1.89052,1.89188,2.04092,1.78633,1.86419,0.0603828,2.03121,0.834893,1.06445,0.419427,2.03095,1.57205,0.823493,0.636727,1.14286,1.45813,1.04498,1.65319,0.11687,1.15517,0.839861,0.0754925,1.07742,1.69568,1.12122,1.10172,0.888244,1.09065,0.866965,0.863015,0.888005,0.430531,0.997427,0.643979,0.0486258,0.312078,1.17563,1.86595,0.991871,1.84997,0.176553,0.705347,1.9926,0.650416
1.86012,0.733468,0.866753,1.68108,0.129934,1.44473,2.02886,1.32394,1.20775,0.74419,0.913933,1.46487,1.90937,0.954998,1.91155,1.17099,1.01431,0.19719,1.00014,2.02432,0.158541,0.87905,0.100184,0.505967,2.03435,1.97148,1.91353,0.248807,0.167291,1.94868,1.96464,0.483818,1.04685,0.893136,0.0364885,1.01487,0.836644,1.88015,1.06724,0.888266,1.16393,0.0280615,1.17974,0.564466,1.01076,0.705639,0.146321,1.70959,1.00903,1.26147,1.87437,1.44832,0.0349739,0.102372,1.88958,1.68598,1.87532,1.87056,2.04092,1.78633,1.88007,0.0372055,2.03121,0.834893,1.06445,0.419427,2.03095,1.57205,0.823493,0.636727,1.14286,1.45813,1.04498,1.65319,0.11687,1.15517,0.839861,0.0754925,1.06479,1.66261,1.12122,1.10172,0.888244,1.09065,0.866965,0.863015,0.888005,0.430531,0.997427,0.643979,0.0486258,0.312078,1.18467,1.85348,0.991871,1.84997,0.170623,0.699951,2.03962,0.677499
1.86136,0.728848,0.866753,1.68108,0.129934,1.44473,2.02886,1.32394,1.20775,0.74419,0.913933,1.46487,1.89421,0.963631,1.91155,1.17099,1.01431,0.19719,1.00014,2.02432,0.163671,0.889997,0.0908513,0.499175,2.03435,1.97148,1.91353,0.248807,0.167291,1.94868,1.92025,0.474639,1.04685,0.893136,0.0364885,1.01487,0.836644,1.88015,1.06724,0.888266,1.16393,0.0280615,1.17974,0.564466,1.01076,0.705639,0.146321,1.70959,1.00903,1.26147,1.87437,1.44832,0.0349739,0.102372,1.88958,1.68598,1.87532,1.87056,2.04092,1.78633,1.88007,0.0372055,2.03121,0.834893,1.06445,0.419427,2.03095,1.57205,0.825686,0.662287,1.13714,1.44085,1.06024,1.65615,0.11687,1.15517,0.839861,0.0754925,1.06479,1.66261,1.12122,1.10172,0.888244,1.09065,0.866965,0.863015,0.888005,0.430531,0.997427,0.643979,0.0486258,0.312078,1.18467,1.85348,0.991871,1.84997,0.167302,0.69151,0.00482988,0.659035
1.86136,0.728848,0.866753,1.68108,0.113334,1.4693,2.02886,1.32394,1.20679,0.783209,0.913933,1.46487,1.89421,0.963631,1.91155,1.17099,1.01431,0.19719,1.00014,2.02432,0.163671,0.889997,0.0528544,0.485677,2.03435,1.97148,1.91353,0.248807,0.167291,1.94868,1.91939,0.480559,1.04685,0.893136,0.0364885,1.01487,0.836644,1.88015,1.03037,0.928563,1.16393,0.0280615,1.17974,0.564466,1.02706,0.682592,0.146321,1.70959,1.00903,1.26147,1.87437,1.44832,0.0349739,0.102372,1.88958,1.68598,1.87532,1.87056,2.04092,1.78633,1.88007,0.0372055,2.03121,0.834893,1.06668,0.392693,2.03095,1.57205,0.825686,0.662287,1.13714,1.44085,1.06024,1.65615,0.11771,1.17848,0.839861,0.0754925,1.06479,1.66261,1.12122,1.10172,0.888244,1.09065,0.843101,0.853886,0.894787,0.455232,1.02278,0.663735,0.0486258,0.312078,1.17344,1.86227,0.991871,1.84997,0.167302,0.69151,0.00482988,0.659035
1.86136,0.728848,0.866753,1.68108,0.113334,1.4693,2.02886,1.32394,1.20193,0.786628,0.913933,1.46487,1.89421,0.963631,1.92925,1.17572,1.01431,0.19719,1.00014,2.02432,0.163671,0.889997,0.0528544,0.485677,2.03435,1.97148,1.91353,0.248807,0.134205,1.91802,1.91939,0.480559,1.04685,0.893136,0.0364885,1.01487,0.836644,1.88015,1.01372,0.894181,1.16393,0.0280615,1.17974,0.564466,1.00975,0.660311,0.146321,1.70959,1.00903,1.26147,1.89172,1.46523,0.0476415,0.107936,1.88958,1.68598,1.87532,1.87056,2.04092,1.78633,1.88007,0.0372055,2.03121,0.834893,1.06668,0.392693,2.03095,1.57205,0.825686,0.662287,1.11872,1.467,1.06024,1.65615,0.11771,1.17848,0.839861,0.0754925,1.08217,1.68281,1.12122,1.10172,0.888244,1.09065,0.843101,0.853886,0.894787,0.455232,1.02278,0.663735,0.0486258,0.312078,1.17344,1.86227,1.011,1.85166,0.167302,0.69151,2.03117,0.656886
1.86136,0.728848,0.866753,1.68108,0.113334,1.4693,2.02886,1.32394,1.20214,0.819267,0.913933,1.46487,1.89294,0.952298,1.92925,1.17572,1.01431,0.19719,1.00014,2.02432,0.163671,0.889997,0.0528544,0.485677,2.03435,1.97148,1.91353,0.248807,0.158266,1.92947,1.91939,0.480559,1.04685,0.893136,0.0364885,1.01487,0.854867,1.87616,1.01372,0.894181,1.16393,0.0280615,1.17974,0.564466,1.00975,0.660311,0.146321,1.70959,1.00903,1.26147,1.89172,1.46523,0.0476415,0.107936,1.88958,1.68598,1.87532,1.87056,2.04092,1.78633,1.88007,0.0372055,2.03121,0.834893,1.06668,0.392693,2.03095,1.57205,0.825686,0.662287,1.11872,1.467,1.06024,1.65615,0.11771,1.17848,0.863557,0.0613697,1.08217,1.68281,1.12122,1.10172,0.888244,1.09065,0.843101,0.853886,0.894787,0.455232,1.02278,0.663735,0.0504988,0.303715,1.17344,1.86227,1.011,1.85166,0.153718,0.689303,2.03117,0.656886
1.86136,0.728848,0.866753,1.68108,0.113334,1.4693,2.02886,1.32394,1.20214,0.819267,0.913933,1.46487,1.89294,0.952298,1.92925,1.17572,1.01431,0.19719,1.00014,2.02432,0.163671,0.889997,0.0528544,0.485677,2.03435,1.97148,1.91353,0.248807,0.158266,1.92947,1.91939,0.480559,1.04685,0.893136,0.0364885,1.01487,0.854867,1.87616,1.01372,0.894181,1.16393,0.0280615,1.17974,0.564466,1.00975,0.660311,0.146321,1.70959,1.00903,1.26147,1.89172,1.46523,0.0476415,0.107936,1.88958,1.68598,1.87532,1.87056,2.04092,1.78633,1.88007,0.0372055,2.03121,0.834893,1.06668,0.392693,2.02841,1.59772,0.825686,0.662287,1.11872,1.467,1.05429,1.67506,0.11771,1.17848,0.858123,0.0741263,1.08217,1.68281,1.1345,1.08747,0.911776,1.0589,0.843101,0.853886,0.894787,0.455232,1.02278,0.663735,0.0504988,0.303715,1.17344,1.86227,1.011,1.85166,0.153718,0.689303,2.03117,0.656886
1.86136,0.728848,0.866753,1.68108,0.113334,1.4693,2.02886,1.32394,1.179,0.794521,0.913933,1.46487,1.89294,0.952298,1.92925,1.17572,1.01431,0.19719,1.00014,2.02432,0.163671,0.889997,0.0528544,0.485677,2.03435,1.97148,1.91353,0.248807,0.145114,1.9091,1.89912,0.485801,1.01278,0.88887,0.00259868,1.03334,0.854867,1.87616,1.01372,0.894181,1.16393,0.0280615,1.17974,0.564466,1.00975,0.660311,0.146321,1.70959,1.00903,1.26147,1.89819,1.46525,0.0476415,0.107936,1.88958,1.68598,1.87532,1.87056,2.04092,1.78633,1.88007,0.0372055,2.03121,0.834893,1.06668,0.392693,2.02841,1.59772,0.825686,0.662287,1.11872,1.467,1.05429,1.67506,0.11771,1.17848,0.858123,0.0741263,1.08217,1.68281,1.1345,1.08747,0.901692,1.06148,0.843101,0.853886,0.894787,0.455232,1.02278,0.663735,0.0504988,0.303715,1.17344,1.86227,1.00855,1.85567,0.153718,0.689303,2.03117,0.656886
